"Ajankohta";"Laskutettava kulutus (kWh)";"Ylijäämätuotanto (kWh)";"Ulkolämpötila (°C)"
"tiistai 11.1.2022 19:00";"1,79";"Ei kulutustietoja tällä ajanjaksolla.";"-3,70"
"tiistai 11.1.2022 20:00";"2,48";"Ei kulutustietoja tällä ajanjaksolla.";"-3,20"
"tiistai 11.1.2022 21:00";"1,60";"Ei kulutustietoja tällä ajanjaksolla.";"-2,80"
"tiistai 11.1.2022 22:00";"1,22";"Ei kulutustietoja tällä ajanjaksolla.";"-2,70"
"tiistai 11.1.2022 23:00";"0,87";"Ei kulutustietoja tällä ajanjaksolla.";"-2,50"
"keskiviikko 12.1.2022 00:00";"1,23";"Ei kulutustietoja tällä ajanjaksolla.";"-2,10"
"keskiviikko 12.1.2022 01:00";"1,21";"Ei kulutustietoja tällä ajanjaksolla.";"-1,60"
"keskiviikko 12.1.2022 02:00";"1,22";"Ei kulutustietoja tällä ajanjaksolla.";"-0,80"
"keskiviikko 12.1.2022 03:00";"1,15";"Ei kulutustietoja tällä ajanjaksolla.";"-0,50"
"keskiviikko 12.1.2022 04:00";"1,09";"Ei kulutustietoja tällä ajanjaksolla.";"-0,40"
"keskiviikko 12.1.2022 05:00";"1,18";"Ei kulutustietoja tällä ajanjaksolla.";"-0,20"
"keskiviikko 12.1.2022 06:00";"1,16";"Ei kulutustietoja tällä ajanjaksolla.";"-0,10"
"keskiviikko 12.1.2022 07:00";"1,81";"Ei kulutustietoja tällä ajanjaksolla.";"-0,10"
"keskiviikko 12.1.2022 08:00";"2,91";"Ei kulutustietoja tällä ajanjaksolla.";"0,10"
"keskiviikko 12.1.2022 09:00";"1,57";"Ei kulutustietoja tällä ajanjaksolla.";"0,10"
"keskiviikko 12.1.2022 10:00";"1,30";"Ei kulutustietoja tällä ajanjaksolla.";"0,30"
"keskiviikko 12.1.2022 11:00";"0,89";"Ei kulutustietoja tällä ajanjaksolla.";"0,50"
"keskiviikko 12.1.2022 12:00";"1,75";"Ei kulutustietoja tällä ajanjaksolla.";"0,60"
"keskiviikko 12.1.2022 13:00";"4,28";"Ei kulutustietoja tällä ajanjaksolla.";"0,80"
"keskiviikko 12.1.2022 14:00";"1,51";"Ei kulutustietoja tällä ajanjaksolla.";"0,70"
"keskiviikko 12.1.2022 15:00";"1,19";"Ei kulutustietoja tällä ajanjaksolla.";"0,30"
"keskiviikko 12.1.2022 16:00";"1,94";"Ei kulutustietoja tällä ajanjaksolla.";"0,20"
"keskiviikko 12.1.2022 17:00";"1,61";"Ei kulutustietoja tällä ajanjaksolla.";"0,10"
"keskiviikko 12.1.2022 18:00";"1,51";"Ei kulutustietoja tällä ajanjaksolla.";"0,30"
"keskiviikko 12.1.2022 19:00";"1,58";"Ei kulutustietoja tällä ajanjaksolla.";"0,40"
"keskiviikko 12.1.2022 20:00";"2,85";"Ei kulutustietoja tällä ajanjaksolla.";"0,60"
"keskiviikko 12.1.2022 21:00";"1,83";"Ei kulutustietoja tällä ajanjaksolla.";"0,90"
"keskiviikko 12.1.2022 22:00";"1,34";"Ei kulutustietoja tällä ajanjaksolla.";"1,10"
"keskiviikko 12.1.2022 23:00";"0,73";"Ei kulutustietoja tällä ajanjaksolla.";"1,20"
"torstai 13.1.2022 00:00";"1,05";"Ei kulutustietoja tällä ajanjaksolla.";"1,50"
"torstai 13.1.2022 01:00";"1,66";"Ei kulutustietoja tällä ajanjaksolla.";"1,60"
"torstai 13.1.2022 02:00";"1,77";"Ei kulutustietoja tällä ajanjaksolla.";"1,70"
"torstai 13.1.2022 03:00";"1,17";"Ei kulutustietoja tällä ajanjaksolla.";"1,90"
"torstai 13.1.2022 04:00";"1,14";"Ei kulutustietoja tällä ajanjaksolla.";"1,90"
"torstai 13.1.2022 05:00";"1,01";"Ei kulutustietoja tällä ajanjaksolla.";"2,70"
"torstai 13.1.2022 06:00";"1,14";"Ei kulutustietoja tällä ajanjaksolla.";"3,00"
"torstai 13.1.2022 07:00";"1,44";"Ei kulutustietoja tällä ajanjaksolla.";"3,10"
"torstai 13.1.2022 08:00";"2,42";"Ei kulutustietoja tällä ajanjaksolla.";"4,10"
"torstai 13.1.2022 09:00";"1,27";"Ei kulutustietoja tällä ajanjaksolla.";"4,00"
"torstai 13.1.2022 10:00";"1,42";"Ei kulutustietoja tällä ajanjaksolla.";"3,90"
"torstai 13.1.2022 11:00";"2,26";"Ei kulutustietoja tällä ajanjaksolla.";"4,50"
"torstai 13.1.2022 12:00";"1,31";"Ei kulutustietoja tällä ajanjaksolla.";"4,40"
"torstai 13.1.2022 13:00";"1,81";"Ei kulutustietoja tällä ajanjaksolla.";"4,60"
"torstai 13.1.2022 14:00";"1,87";"Ei kulutustietoja tällä ajanjaksolla.";"5,20"
"torstai 13.1.2022 15:00";"1,00";"Ei kulutustietoja tällä ajanjaksolla.";"5,60"
"torstai 13.1.2022 16:00";"0,79";"Ei kulutustietoja tällä ajanjaksolla.";"5,70"
"torstai 13.1.2022 17:00";"0,98";"Ei kulutustietoja tällä ajanjaksolla.";"5,30"
"torstai 13.1.2022 18:00";"1,34";"Ei kulutustietoja tällä ajanjaksolla.";"5,10"
"torstai 13.1.2022 19:00";"2,07";"Ei kulutustietoja tällä ajanjaksolla.";"4,50"
"torstai 13.1.2022 20:00";"1,51";"Ei kulutustietoja tällä ajanjaksolla.";"4,30"
"torstai 13.1.2022 21:00";"0,94";"Ei kulutustietoja tällä ajanjaksolla.";"4,10"
"torstai 13.1.2022 22:00";"0,79";"Ei kulutustietoja tällä ajanjaksolla.";"3,80"
"torstai 13.1.2022 23:00";"0,93";"Ei kulutustietoja tällä ajanjaksolla.";"4,10"
"perjantai 14.1.2022 00:00";"0,98";"Ei kulutustietoja tällä ajanjaksolla.";"4,20"
"perjantai 14.1.2022 01:00";"1,11";"Ei kulutustietoja tällä ajanjaksolla.";"3,40"
"perjantai 14.1.2022 02:00";"1,12";"Ei kulutustietoja tällä ajanjaksolla.";"2,90"
"perjantai 14.1.2022 03:00";"1,11";"Ei kulutustietoja tällä ajanjaksolla.";"2,90"
"perjantai 14.1.2022 04:00";"1,12";"Ei kulutustietoja tällä ajanjaksolla.";"2,20"
"perjantai 14.1.2022 05:00";"1,12";"Ei kulutustietoja tällä ajanjaksolla.";"2,10"
"perjantai 14.1.2022 06:00";"1,14";"Ei kulutustietoja tällä ajanjaksolla.";"2,00"
"perjantai 14.1.2022 07:00";"3,21";"Ei kulutustietoja tällä ajanjaksolla.";"1,60"
"perjantai 14.1.2022 08:00";"1,84";"Ei kulutustietoja tällä ajanjaksolla.";"1,50"
"perjantai 14.1.2022 09:00";"1,44";"Ei kulutustietoja tällä ajanjaksolla.";"1,40"
"perjantai 14.1.2022 10:00";"2,77";"Ei kulutustietoja tällä ajanjaksolla.";"1,50"
"perjantai 14.1.2022 11:00";"1,66";"Ei kulutustietoja tällä ajanjaksolla.";"1,00"
"perjantai 14.1.2022 12:00";"1,51";"Ei kulutustietoja tällä ajanjaksolla.";"0,70"
"perjantai 14.1.2022 13:00";"2,38";"Ei kulutustietoja tällä ajanjaksolla.";"1,60"
"perjantai 14.1.2022 14:00";"3,69";"Ei kulutustietoja tällä ajanjaksolla.";"1,80"
"perjantai 14.1.2022 15:00";"2,39";"Ei kulutustietoja tällä ajanjaksolla.";"1,80"
"perjantai 14.1.2022 16:00";"1,62";"Ei kulutustietoja tällä ajanjaksolla.";"1,80"
"perjantai 14.1.2022 17:00";"1,12";"Ei kulutustietoja tällä ajanjaksolla.";"2,00"
"perjantai 14.1.2022 18:00";"1,56";"Ei kulutustietoja tällä ajanjaksolla.";"2,10"
"perjantai 14.1.2022 19:00";"1,63";"Ei kulutustietoja tällä ajanjaksolla.";"2,40"
"perjantai 14.1.2022 20:00";"1,49";"Ei kulutustietoja tällä ajanjaksolla.";"2,50"
"perjantai 14.1.2022 21:00";"1,43";"Ei kulutustietoja tällä ajanjaksolla.";"2,50"
"perjantai 14.1.2022 22:00";"2,13";"Ei kulutustietoja tällä ajanjaksolla.";"2,60"
"perjantai 14.1.2022 23:00";"1,28";"Ei kulutustietoja tällä ajanjaksolla.";"2,50"
"lauantai 15.1.2022 00:00";"1,25";"Ei kulutustietoja tällä ajanjaksolla.";"2,60"
"lauantai 15.1.2022 01:00";"1,78";"Ei kulutustietoja tällä ajanjaksolla.";"2,50"
"lauantai 15.1.2022 02:00";"1,66";"Ei kulutustietoja tällä ajanjaksolla.";"2,00"
"lauantai 15.1.2022 03:00";"0,98";"Ei kulutustietoja tällä ajanjaksolla.";"1,30"
"lauantai 15.1.2022 04:00";"1,04";"Ei kulutustietoja tällä ajanjaksolla.";"1,00"
"lauantai 15.1.2022 05:00";"1,16";"Ei kulutustietoja tällä ajanjaksolla.";"0,60"
"lauantai 15.1.2022 06:00";"1,19";"Ei kulutustietoja tällä ajanjaksolla.";"0,40"
"lauantai 15.1.2022 07:00";"1,28";"Ei kulutustietoja tällä ajanjaksolla.";"0,30"
"lauantai 15.1.2022 08:00";"2,86";"Ei kulutustietoja tällä ajanjaksolla.";"0,00"
"lauantai 15.1.2022 09:00";"3,15";"Ei kulutustietoja tällä ajanjaksolla.";"-0,10"
"lauantai 15.1.2022 10:00";"2,09";"Ei kulutustietoja tällä ajanjaksolla.";"-0,10"
"lauantai 15.1.2022 11:00";"1,46";"Ei kulutustietoja tällä ajanjaksolla.";"0,40"
"lauantai 15.1.2022 12:00";"1,66";"Ei kulutustietoja tällä ajanjaksolla.";"0,70"
"lauantai 15.1.2022 13:00";"1,35";"Ei kulutustietoja tällä ajanjaksolla.";"0,50"
"lauantai 15.1.2022 14:00";"0,90";"Ei kulutustietoja tällä ajanjaksolla.";"0,50"
"lauantai 15.1.2022 15:00";"1,21";"Ei kulutustietoja tällä ajanjaksolla.";"0,00"
"lauantai 15.1.2022 16:00";"1,73";"Ei kulutustietoja tällä ajanjaksolla.";"-1,00"
"lauantai 15.1.2022 17:00";"3,43";"Ei kulutustietoja tällä ajanjaksolla.";"-1,20"
"lauantai 15.1.2022 18:00";"2,30";"Ei kulutustietoja tällä ajanjaksolla.";"-2,10"
"lauantai 15.1.2022 19:00";"3,28";"Ei kulutustietoja tällä ajanjaksolla.";"-2,40"
"lauantai 15.1.2022 20:00";"3,31";"Ei kulutustietoja tällä ajanjaksolla.";"-2,60"
"lauantai 15.1.2022 21:00";"1,45";"Ei kulutustietoja tällä ajanjaksolla.";"-2,60"
"lauantai 15.1.2022 22:00";"1,12";"Ei kulutustietoja tällä ajanjaksolla.";"-2,70"
"lauantai 15.1.2022 23:00";"1,22";"Ei kulutustietoja tällä ajanjaksolla.";"-2,50"
"sunnuntai 16.1.2022 00:00";"2,44";"Ei kulutustietoja tällä ajanjaksolla.";"-2,40"
"sunnuntai 16.1.2022 01:00";"2,72";"Ei kulutustietoja tällä ajanjaksolla.";"-2,40"
"sunnuntai 16.1.2022 02:00";"1,23";"Ei kulutustietoja tällä ajanjaksolla.";"-2,90"
"sunnuntai 16.1.2022 03:00";"1,23";"Ei kulutustietoja tällä ajanjaksolla.";"-2,80"
"sunnuntai 16.1.2022 04:00";"1,28";"Ei kulutustietoja tällä ajanjaksolla.";"-2,50"
"sunnuntai 16.1.2022 05:00";"2,85";"Ei kulutustietoja tällä ajanjaksolla.";"-2,50"
"sunnuntai 16.1.2022 06:00";"2,10";"Ei kulutustietoja tällä ajanjaksolla.";"-2,30"
"sunnuntai 16.1.2022 07:00";"1,31";"Ei kulutustietoja tällä ajanjaksolla.";"-2,30"
"sunnuntai 16.1.2022 08:00";"1,60";"Ei kulutustietoja tällä ajanjaksolla.";"-1,80"
"sunnuntai 16.1.2022 09:00";"4,40";"Ei kulutustietoja tällä ajanjaksolla.";"-0,90"
"sunnuntai 16.1.2022 10:00";"2,61";"Ei kulutustietoja tällä ajanjaksolla.";"-0,30"
"sunnuntai 16.1.2022 11:00";"1,39";"Ei kulutustietoja tällä ajanjaksolla.";"0,20"
"sunnuntai 16.1.2022 12:00";"2,60";"Ei kulutustietoja tällä ajanjaksolla.";"0,80"
"sunnuntai 16.1.2022 13:00";"1,57";"Ei kulutustietoja tällä ajanjaksolla.";"1,30"
"sunnuntai 16.1.2022 14:00";"1,27";"Ei kulutustietoja tällä ajanjaksolla.";"1,60"
"sunnuntai 16.1.2022 15:00";"0,72";"Ei kulutustietoja tällä ajanjaksolla.";"1,80"
"sunnuntai 16.1.2022 16:00";"1,76";"Ei kulutustietoja tällä ajanjaksolla.";"2,00"
"sunnuntai 16.1.2022 17:00";"5,34";"Ei kulutustietoja tällä ajanjaksolla.";"2,10"
"sunnuntai 16.1.2022 18:00";"6,47";"Ei kulutustietoja tällä ajanjaksolla.";"1,10"
"sunnuntai 16.1.2022 19:00";"4,84";"Ei kulutustietoja tällä ajanjaksolla.";"0,80"
"sunnuntai 16.1.2022 20:00";"1,61";"Ei kulutustietoja tällä ajanjaksolla.";"0,30"
"sunnuntai 16.1.2022 21:00";"0,81";"Ei kulutustietoja tällä ajanjaksolla.";"-0,30"
"sunnuntai 16.1.2022 22:00";"1,22";"Ei kulutustietoja tällä ajanjaksolla.";"-0,60"
"sunnuntai 16.1.2022 23:00";"1,17";"Ei kulutustietoja tällä ajanjaksolla.";"-0,50"
"maanantai 17.1.2022 00:00";"1,41";"Ei kulutustietoja tällä ajanjaksolla.";"-0,50"
"maanantai 17.1.2022 01:00";"1,48";"Ei kulutustietoja tällä ajanjaksolla.";"-0,40"
"maanantai 17.1.2022 02:00";"1,78";"Ei kulutustietoja tällä ajanjaksolla.";"0,10"
"maanantai 17.1.2022 03:00";"1,17";"Ei kulutustietoja tällä ajanjaksolla.";"0,10"
"maanantai 17.1.2022 04:00";"1,16";"Ei kulutustietoja tällä ajanjaksolla.";"0,00"
"maanantai 17.1.2022 05:00";"1,12";"Ei kulutustietoja tällä ajanjaksolla.";"-0,20"
"maanantai 17.1.2022 06:00";"1,16";"Ei kulutustietoja tällä ajanjaksolla.";"-0,30"
"maanantai 17.1.2022 07:00";"2,88";"Ei kulutustietoja tällä ajanjaksolla.";"-0,40"
"maanantai 17.1.2022 08:00";"1,64";"Ei kulutustietoja tällä ajanjaksolla.";"-1,60"
"maanantai 17.1.2022 09:00";"2,54";"Ei kulutustietoja tällä ajanjaksolla.";"-2,10"
"maanantai 17.1.2022 10:00";"1,97";"Ei kulutustietoja tällä ajanjaksolla.";"-2,40"
"maanantai 17.1.2022 11:00";"1,41";"Ei kulutustietoja tällä ajanjaksolla.";"-2,20"
"maanantai 17.1.2022 12:00";"1,84";"Ei kulutustietoja tällä ajanjaksolla.";"-2,30"
"maanantai 17.1.2022 13:00";"3,42";"Ei kulutustietoja tällä ajanjaksolla.";"-2,40"
"maanantai 17.1.2022 14:00";"1,63";"Ei kulutustietoja tällä ajanjaksolla.";"-2,40"
"maanantai 17.1.2022 15:00";"1,94";"Ei kulutustietoja tällä ajanjaksolla.";"-2,40"
"maanantai 17.1.2022 16:00";"3,85";"Ei kulutustietoja tällä ajanjaksolla.";"-2,70"
"maanantai 17.1.2022 17:00";"2,02";"Ei kulutustietoja tällä ajanjaksolla.";"-3,20"
"maanantai 17.1.2022 18:00";"1,51";"Ei kulutustietoja tällä ajanjaksolla.";"-3,20"
"maanantai 17.1.2022 19:00";"2,02";"Ei kulutustietoja tällä ajanjaksolla.";"-3,60"
"maanantai 17.1.2022 20:00";"1,33";"Ei kulutustietoja tällä ajanjaksolla.";"-3,20"
"maanantai 17.1.2022 21:00";"1,26";"Ei kulutustietoja tällä ajanjaksolla.";"-2,60"
"maanantai 17.1.2022 22:00";"1,21";"Ei kulutustietoja tällä ajanjaksolla.";"-2,70"
"maanantai 17.1.2022 23:00";"1,00";"Ei kulutustietoja tällä ajanjaksolla.";"-3,00"
"tiistai 18.1.2022 00:00";"1,27";"Ei kulutustietoja tällä ajanjaksolla.";"-3,20"
"tiistai 18.1.2022 01:00";"1,30";"Ei kulutustietoja tällä ajanjaksolla.";"-3,90"
"tiistai 18.1.2022 02:00";"1,28";"Ei kulutustietoja tällä ajanjaksolla.";"-4,10"
"tiistai 18.1.2022 03:00";"2,95";"Ei kulutustietoja tällä ajanjaksolla.";"-4,70"
"tiistai 18.1.2022 04:00";"2,40";"Ei kulutustietoja tällä ajanjaksolla.";"-5,00"
"tiistai 18.1.2022 05:00";"1,73";"Ei kulutustietoja tällä ajanjaksolla.";"-5,40"
"tiistai 18.1.2022 06:00";"4,75";"Ei kulutustietoja tällä ajanjaksolla.";"-5,80"
"tiistai 18.1.2022 07:00";"2,35";"Ei kulutustietoja tällä ajanjaksolla.";"-6,40"
"tiistai 18.1.2022 08:00";"6,21";"Ei kulutustietoja tällä ajanjaksolla.";"-6,70"
"tiistai 18.1.2022 09:00";"2,42";"Ei kulutustietoja tällä ajanjaksolla.";"-6,30"
"tiistai 18.1.2022 10:00";"3,98";"Ei kulutustietoja tällä ajanjaksolla.";"-5,30"
"tiistai 18.1.2022 11:00";"4,16";"Ei kulutustietoja tällä ajanjaksolla.";"-4,70"
"tiistai 18.1.2022 12:00";"3,47";"Ei kulutustietoja tällä ajanjaksolla.";"-3,30"
"tiistai 18.1.2022 13:00";"1,87";"Ei kulutustietoja tällä ajanjaksolla.";"-2,20"
"tiistai 18.1.2022 14:00";"2,45";"Ei kulutustietoja tällä ajanjaksolla.";"-1,80"
"tiistai 18.1.2022 15:00";"1,44";"Ei kulutustietoja tällä ajanjaksolla.";"-1,80"
"tiistai 18.1.2022 16:00";"1,65";"Ei kulutustietoja tällä ajanjaksolla.";"-1,90"
"tiistai 18.1.2022 17:00";"1,90";"Ei kulutustietoja tällä ajanjaksolla.";"-2,00"
"tiistai 18.1.2022 18:00";"1,48";"Ei kulutustietoja tällä ajanjaksolla.";"-2,20"
"tiistai 18.1.2022 19:00";"1,77";"Ei kulutustietoja tällä ajanjaksolla.";"-2,40"
"tiistai 18.1.2022 20:00";"1,37";"Ei kulutustietoja tällä ajanjaksolla.";"-1,80"
"tiistai 18.1.2022 21:00";"1,36";"Ei kulutustietoja tällä ajanjaksolla.";"-1,50"
"tiistai 18.1.2022 22:00";"1,21";"Ei kulutustietoja tällä ajanjaksolla.";"-1,60"
"tiistai 18.1.2022 23:00";"2,66";"Ei kulutustietoja tällä ajanjaksolla.";"-2,00"
"keskiviikko 19.1.2022 00:00";"3,92";"Ei kulutustietoja tällä ajanjaksolla.";"-2,20"
"keskiviikko 19.1.2022 01:00";"1,22";"Ei kulutustietoja tällä ajanjaksolla.";"-2,10"
"keskiviikko 19.1.2022 02:00";"1,99";"Ei kulutustietoja tällä ajanjaksolla.";"-2,00"
"keskiviikko 19.1.2022 03:00";"1,35";"Ei kulutustietoja tällä ajanjaksolla.";"-2,30"
"keskiviikko 19.1.2022 04:00";"2,90";"Ei kulutustietoja tällä ajanjaksolla.";"-2,50"
"keskiviikko 19.1.2022 05:00";"2,83";"Ei kulutustietoja tällä ajanjaksolla.";"-2,30"
"keskiviikko 19.1.2022 06:00";"1,41";"Ei kulutustietoja tällä ajanjaksolla.";"-2,50"
"keskiviikko 19.1.2022 07:00";"4,58";"Ei kulutustietoja tällä ajanjaksolla.";"-1,00"
"keskiviikko 19.1.2022 08:00";"1,36";"Ei kulutustietoja tällä ajanjaksolla.";"-0,40"
"keskiviikko 19.1.2022 09:00";"2,77";"Ei kulutustietoja tällä ajanjaksolla.";"0,10"
"keskiviikko 19.1.2022 10:00";"1,56";"Ei kulutustietoja tällä ajanjaksolla.";"0,40"
"keskiviikko 19.1.2022 11:00";"1,38";"Ei kulutustietoja tällä ajanjaksolla.";"0,80"
"keskiviikko 19.1.2022 12:00";"2,94";"Ei kulutustietoja tällä ajanjaksolla.";"1,70"
"keskiviikko 19.1.2022 13:00";"1,64";"Ei kulutustietoja tällä ajanjaksolla.";"1,70"
"keskiviikko 19.1.2022 14:00";"1,25";"Ei kulutustietoja tällä ajanjaksolla.";"1,80"
"keskiviikko 19.1.2022 15:00";"0,80";"Ei kulutustietoja tällä ajanjaksolla.";"2,00"
"keskiviikko 19.1.2022 16:00";"1,12";"Ei kulutustietoja tällä ajanjaksolla.";"2,30"
"keskiviikko 19.1.2022 17:00";"1,35";"Ei kulutustietoja tällä ajanjaksolla.";"2,30"
"keskiviikko 19.1.2022 18:00";"1,31";"Ei kulutustietoja tällä ajanjaksolla.";"2,20"
"keskiviikko 19.1.2022 19:00";"1,30";"Ei kulutustietoja tällä ajanjaksolla.";"2,30"
"keskiviikko 19.1.2022 20:00";"2,78";"Ei kulutustietoja tällä ajanjaksolla.";"2,30"
"keskiviikko 19.1.2022 21:00";"1,40";"Ei kulutustietoja tällä ajanjaksolla.";"2,20"
"keskiviikko 19.1.2022 22:00";"1,27";"Ei kulutustietoja tällä ajanjaksolla.";"2,20"
"keskiviikko 19.1.2022 23:00";"1,18";"Ei kulutustietoja tällä ajanjaksolla.";"2,10"
"torstai 20.1.2022 00:00";"1,10";"Ei kulutustietoja tällä ajanjaksolla.";"1,50"
"torstai 20.1.2022 01:00";"1,50";"Ei kulutustietoja tällä ajanjaksolla.";"0,70"
"torstai 20.1.2022 02:00";"0,80";"Ei kulutustietoja tällä ajanjaksolla.";"0,60"
"torstai 20.1.2022 03:00";"1,08";"Ei kulutustietoja tällä ajanjaksolla.";"0,40"
"torstai 20.1.2022 04:00";"1,13";"Ei kulutustietoja tällä ajanjaksolla.";"0,50"
"torstai 20.1.2022 05:00";"1,12";"Ei kulutustietoja tällä ajanjaksolla.";"0,40"
"torstai 20.1.2022 06:00";"1,11";"Ei kulutustietoja tällä ajanjaksolla.";"0,50"
"torstai 20.1.2022 07:00";"2,70";"Ei kulutustietoja tällä ajanjaksolla.";"0,50"
"torstai 20.1.2022 08:00";"3,72";"Ei kulutustietoja tällä ajanjaksolla.";"0,30"
"torstai 20.1.2022 09:00";"1,77";"Ei kulutustietoja tällä ajanjaksolla.";"0,40"
"torstai 20.1.2022 10:00";"1,52";"Ei kulutustietoja tällä ajanjaksolla.";"-0,20"
"torstai 20.1.2022 11:00";"1,53";"Ei kulutustietoja tällä ajanjaksolla.";"-0,70"
"torstai 20.1.2022 12:00";"1,47";"Ei kulutustietoja tällä ajanjaksolla.";"-0,70"
"torstai 20.1.2022 13:00";"1,42";"Ei kulutustietoja tällä ajanjaksolla.";"-0,70"
"torstai 20.1.2022 14:00";"1,77";"Ei kulutustietoja tällä ajanjaksolla.";"-1,00"
"torstai 20.1.2022 15:00";"1,79";"Ei kulutustietoja tällä ajanjaksolla.";"-1,80"
"torstai 20.1.2022 16:00";"1,71";"Ei kulutustietoja tällä ajanjaksolla.";"-2,20"
"torstai 20.1.2022 17:00";"2,25";"Ei kulutustietoja tällä ajanjaksolla.";"-2,50"
"torstai 20.1.2022 18:00";"1,83";"Ei kulutustietoja tällä ajanjaksolla.";"-2,70"
"torstai 20.1.2022 19:00";"5,66";"Ei kulutustietoja tällä ajanjaksolla.";"-2,80"
"torstai 20.1.2022 20:00";"2,97";"Ei kulutustietoja tällä ajanjaksolla.";"-3,10"
"torstai 20.1.2022 21:00";"1,64";"Ei kulutustietoja tällä ajanjaksolla.";"-3,10"
"torstai 20.1.2022 22:00";"1,69";"Ei kulutustietoja tällä ajanjaksolla.";"-3,30"
"torstai 20.1.2022 23:00";"1,47";"Ei kulutustietoja tällä ajanjaksolla.";"-3,60"
"perjantai 21.1.2022 00:00";"1,31";"Ei kulutustietoja tällä ajanjaksolla.";"-3,60"
"perjantai 21.1.2022 01:00";"4,30";"Ei kulutustietoja tällä ajanjaksolla.";"-3,60"
"perjantai 21.1.2022 02:00";"1,33";"Ei kulutustietoja tällä ajanjaksolla.";"-2,50"
"perjantai 21.1.2022 03:00";"1,23";"Ei kulutustietoja tällä ajanjaksolla.";"-1,80"
"perjantai 21.1.2022 04:00";"3,27";"Ei kulutustietoja tällä ajanjaksolla.";"-1,60"
"perjantai 21.1.2022 05:00";"1,19";"Ei kulutustietoja tällä ajanjaksolla.";"-1,90"
"perjantai 21.1.2022 06:00";"1,44";"Ei kulutustietoja tällä ajanjaksolla.";"-2,30"
"perjantai 21.1.2022 07:00";"2,20";"Ei kulutustietoja tällä ajanjaksolla.";"-3,40"
"perjantai 21.1.2022 08:00";"4,77";"Ei kulutustietoja tällä ajanjaksolla.";"-3,80"
"perjantai 21.1.2022 09:00";"2,65";"Ei kulutustietoja tällä ajanjaksolla.";"-4,00"
"perjantai 21.1.2022 10:00";"1,58";"Ei kulutustietoja tällä ajanjaksolla.";"-3,80"
"perjantai 21.1.2022 11:00";"3,63";"Ei kulutustietoja tällä ajanjaksolla.";"-3,20"
"perjantai 21.1.2022 12:00";"3,91";"Ei kulutustietoja tällä ajanjaksolla.";"-2,80"
"perjantai 21.1.2022 13:00";"2,85";"Ei kulutustietoja tällä ajanjaksolla.";"-2,60"
"perjantai 21.1.2022 14:00";"2,55";"Ei kulutustietoja tällä ajanjaksolla.";"-2,60"
"perjantai 21.1.2022 15:00";"2,18";"Ei kulutustietoja tällä ajanjaksolla.";"-2,40"
"perjantai 21.1.2022 16:00";"1,72";"Ei kulutustietoja tällä ajanjaksolla.";"-2,40"
"perjantai 21.1.2022 17:00";"1,50";"Ei kulutustietoja tällä ajanjaksolla.";"-2,40"
"perjantai 21.1.2022 18:00";"3,79";"Ei kulutustietoja tällä ajanjaksolla.";"-2,80"
"perjantai 21.1.2022 19:00";"1,34";"Ei kulutustietoja tällä ajanjaksolla.";"-3,60"
"perjantai 21.1.2022 20:00";"2,40";"Ei kulutustietoja tällä ajanjaksolla.";"-3,90"
"perjantai 21.1.2022 21:00";"1,13";"Ei kulutustietoja tällä ajanjaksolla.";"-4,00"
"perjantai 21.1.2022 22:00";"1,50";"Ei kulutustietoja tällä ajanjaksolla.";"-4,40"
"perjantai 21.1.2022 23:00";"3,66";"Ei kulutustietoja tällä ajanjaksolla.";"-5,30"
"lauantai 22.1.2022 00:00";"1,39";"Ei kulutustietoja tällä ajanjaksolla.";"-5,80"
"lauantai 22.1.2022 01:00";"1,99";"Ei kulutustietoja tällä ajanjaksolla.";"-6,20"
"lauantai 22.1.2022 02:00";"4,05";"Ei kulutustietoja tällä ajanjaksolla.";"-6,50"
"lauantai 22.1.2022 03:00";"1,90";"Ei kulutustietoja tällä ajanjaksolla.";"-6,60"
"lauantai 22.1.2022 04:00";"4,61";"Ei kulutustietoja tällä ajanjaksolla.";"-6,70"
"lauantai 22.1.2022 05:00";"2,21";"Ei kulutustietoja tällä ajanjaksolla.";"-7,50"
"lauantai 22.1.2022 06:00";"2,02";"Ei kulutustietoja tällä ajanjaksolla.";"-8,00"
"lauantai 22.1.2022 07:00";"5,11";"Ei kulutustietoja tällä ajanjaksolla.";"-8,60"
"lauantai 22.1.2022 08:00";"1,90";"Ei kulutustietoja tällä ajanjaksolla.";"-9,00"
"lauantai 22.1.2022 09:00";"6,48";"Ei kulutustietoja tällä ajanjaksolla.";"-9,20"
"lauantai 22.1.2022 10:00";"3,97";"Ei kulutustietoja tällä ajanjaksolla.";"-9,00"
"lauantai 22.1.2022 11:00";"5,60";"Ei kulutustietoja tällä ajanjaksolla.";"-8,30"
"lauantai 22.1.2022 12:00";"2,94";"Ei kulutustietoja tällä ajanjaksolla.";"-7,70"
"lauantai 22.1.2022 13:00";"1,93";"Ei kulutustietoja tällä ajanjaksolla.";"-6,80"
"lauantai 22.1.2022 14:00";"4,63";"Ei kulutustietoja tällä ajanjaksolla.";"-6,60"
"lauantai 22.1.2022 15:00";"2,50";"Ei kulutustietoja tällä ajanjaksolla.";"-6,80"
"lauantai 22.1.2022 16:00";"2,20";"Ei kulutustietoja tällä ajanjaksolla.";"-7,00"
"lauantai 22.1.2022 17:00";"1,57";"Ei kulutustietoja tällä ajanjaksolla.";"-7,40"
