Mittauspisteen tunnus;Tuotteen tyyppi;Resoluutio;Yksikkötyyppi;Alkuaika;Määrä;Laatu
0;8,71687E+12;PT1H;kWh;2022-09-05T04:00:00Z;1,17;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T05:00:00Z;1,11;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T06:00:00Z;0,97;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T07:00:00Z;0,67;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T08:00:00Z;0,58;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T09:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T10:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T11:00:00Z;1,18;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T12:00:00Z;0,44;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T13:00:00Z;2,2;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T14:00:00Z;0,78;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T15:00:00Z;0,5;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T16:00:00Z;0,71;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T17:00:00Z;0,79;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T18:00:00Z;0,86;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T19:00:00Z;1,78;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T20:00:00Z;0,86;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T21:00:00Z;0,76;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T22:00:00Z;0,89;OK
0;8,71687E+12;PT1H;kWh;2022-09-05T23:00:00Z;1,16;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T00:00:00Z;1,13;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T01:00:00Z;0,79;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T02:00:00Z;0,8;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T03:00:00Z;0,71;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T04:00:00Z;1;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T05:00:00Z;1,36;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T06:00:00Z;0,79;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T07:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T08:00:00Z;0,65;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T09:00:00Z;0,73;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T10:00:00Z;0,35;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T11:00:00Z;0,67;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T12:00:00Z;0,93;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T13:00:00Z;0,55;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T14:00:00Z;0,98;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T15:00:00Z;1,1;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T16:00:00Z;0,31;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T17:00:00Z;1,45;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T18:00:00Z;1,72;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T19:00:00Z;1,18;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T20:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T21:00:00Z;1,1;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T22:00:00Z;0,87;OK
0;8,71687E+12;PT1H;kWh;2022-09-06T23:00:00Z;0,85;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T00:00:00Z;0,88;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T01:00:00Z;0,87;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T02:00:00Z;0,84;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T03:00:00Z;1,07;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T04:00:00Z;1,95;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T05:00:00Z;1,78;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T06:00:00Z;0,03;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T07:00:00Z;1,01;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T08:00:00Z;0,84;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T09:00:00Z;0,66;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T10:00:00Z;0,47;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T11:00:00Z;1,43;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T12:00:00Z;1;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T13:00:00Z;1,62;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T14:00:00Z;0,83;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T15:00:00Z;0,7;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T16:00:00Z;1,15;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T17:00:00Z;0,8;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T18:00:00Z;0,88;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T19:00:00Z;1,01;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T20:00:00Z;1,2;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T21:00:00Z;0,96;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T22:00:00Z;1,32;OK
0;8,71687E+12;PT1H;kWh;2022-09-07T23:00:00Z;1,16;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T00:00:00Z;0,98;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T01:00:00Z;0,93;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T02:00:00Z;1,39;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T03:00:00Z;1,09;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T04:00:00Z;2,08;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T05:00:00Z;1,47;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T06:00:00Z;1,25;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T07:00:00Z;1,5;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T08:00:00Z;1,83;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T09:00:00Z;1,02;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T10:00:00Z;0,82;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T11:00:00Z;0,46;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T12:00:00Z;0,67;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T13:00:00Z;1,05;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T14:00:00Z;1,36;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T15:00:00Z;0,79;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T16:00:00Z;1,21;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T17:00:00Z;1,67;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T18:00:00Z;1,25;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T19:00:00Z;2,05;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T20:00:00Z;1,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T21:00:00Z;0,95;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T22:00:00Z;1,16;OK
0;8,71687E+12;PT1H;kWh;2022-09-08T23:00:00Z;0,94;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T00:00:00Z;1,27;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T01:00:00Z;1;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T02:00:00Z;0,9;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T03:00:00Z;0,9;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T04:00:00Z;1,33;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T05:00:00Z;1,36;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T06:00:00Z;0,87;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T07:00:00Z;1,06;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T08:00:00Z;0,71;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T09:00:00Z;0,6;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T10:00:00Z;0,71;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T11:00:00Z;0,76;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T12:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T13:00:00Z;0,7;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T14:00:00Z;0,89;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T15:00:00Z;1,09;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T16:00:00Z;0,77;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T17:00:00Z;2,36;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T18:00:00Z;2,26;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T19:00:00Z;1,16;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T20:00:00Z;1,43;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T21:00:00Z;1,1;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T22:00:00Z;0,83;OK
0;8,71687E+12;PT1H;kWh;2022-09-09T23:00:00Z;0,85;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T00:00:00Z;0,99;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T01:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T02:00:00Z;0,81;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T03:00:00Z;1,21;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T04:00:00Z;0,79;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T05:00:00Z;0,65;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T06:00:00Z;0,59;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T07:00:00Z;0,42;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T08:00:00Z;1,09;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T09:00:00Z;0,62;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T10:00:00Z;0,21;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T11:00:00Z;0,55;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T12:00:00Z;0,18;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T13:00:00Z;0,59;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T14:00:00Z;0,57;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T15:00:00Z;0,2;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T16:00:00Z;0,57;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T17:00:00Z;0,61;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T18:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T19:00:00Z;1,42;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T20:00:00Z;1,36;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T21:00:00Z;1,24;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T22:00:00Z;0,7;OK
0;8,71687E+12;PT1H;kWh;2022-09-10T23:00:00Z;0,66;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T00:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T01:00:00Z;0,65;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T02:00:00Z;1;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T03:00:00Z;0,63;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T04:00:00Z;0,65;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T05:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T06:00:00Z;0,8;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T07:00:00Z;0,81;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T08:00:00Z;0,61;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T09:00:00Z;2,17;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T10:00:00Z;0,29;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T11:00:00Z;1,51;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T12:00:00Z;1,13;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T13:00:00Z;0,83;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T14:00:00Z;0,87;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T15:00:00Z;0,42;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T16:00:00Z;0,81;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T17:00:00Z;1,46;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T18:00:00Z;1,44;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T19:00:00Z;1,59;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T20:00:00Z;0,9;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T21:00:00Z;1,07;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T22:00:00Z;0,95;OK
0;8,71687E+12;PT1H;kWh;2022-09-11T23:00:00Z;0,67;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T00:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T01:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T02:00:00Z;0,76;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T03:00:00Z;0,98;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T04:00:00Z;0,91;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T05:00:00Z;2,12;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T06:00:00Z;0,93;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T07:00:00Z;0,86;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T08:00:00Z;0,59;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T09:00:00Z;0,56;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T10:00:00Z;1,44;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T11:00:00Z;0,77;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T12:00:00Z;1,31;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T13:00:00Z;1,49;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T14:00:00Z;2,08;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T15:00:00Z;1,45;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T16:00:00Z;1,11;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T17:00:00Z;1,81;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T18:00:00Z;1,5;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T19:00:00Z;1,51;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T20:00:00Z;0,75;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T21:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T22:00:00Z;0,66;OK
0;8,71687E+12;PT1H;kWh;2022-09-12T23:00:00Z;0,65;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T00:00:00Z;0,65;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T01:00:00Z;0,67;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T02:00:00Z;0,67;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T03:00:00Z;1,05;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T04:00:00Z;0,79;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T05:00:00Z;0,8;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T06:00:00Z;1,05;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T07:00:00Z;0,71;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T08:00:00Z;0,59;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T09:00:00Z;0,4;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T10:00:00Z;0,52;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T11:00:00Z;0,66;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T12:00:00Z;1,44;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T13:00:00Z;0,43;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T14:00:00Z;0,62;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T15:00:00Z;0,73;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T16:00:00Z;0,66;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T17:00:00Z;0,55;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T18:00:00Z;1,1;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T19:00:00Z;1,07;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T20:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T21:00:00Z;0,61;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T22:00:00Z;0,65;OK
0;8,71687E+12;PT1H;kWh;2022-09-13T23:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T00:00:00Z;0,61;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T01:00:00Z;0,66;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T02:00:00Z;0,32;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T03:00:00Z;0,58;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T04:00:00Z;2,71;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T05:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T06:00:00Z;0,99;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T07:00:00Z;0,65;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T08:00:00Z;0,63;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T09:00:00Z;0,23;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T10:00:00Z;0,55;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T11:00:00Z;0,62;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T12:00:00Z;0,63;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T13:00:00Z;1,75;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T14:00:00Z;1,4;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T15:00:00Z;1,02;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T16:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T17:00:00Z;0,91;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T18:00:00Z;1,37;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T19:00:00Z;1,13;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T20:00:00Z;0,73;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T21:00:00Z;0,52;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T22:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-14T23:00:00Z;0,66;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T00:00:00Z;0,6;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T01:00:00Z;0,63;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T02:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T03:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T04:00:00Z;1,25;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T05:00:00Z;0,97;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T06:00:00Z;0,52;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T07:00:00Z;0,32;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T08:00:00Z;0,59;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T09:00:00Z;0,6;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T10:00:00Z;0,32;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T11:00:00Z;0,87;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T12:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T13:00:00Z;0,59;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T14:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T15:00:00Z;0,96;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T16:00:00Z;2,61;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T17:00:00Z;1,13;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T18:00:00Z;0,4;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T19:00:00Z;0,77;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T20:00:00Z;1,26;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T21:00:00Z;1,95;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T22:00:00Z;0,66;OK
0;8,71687E+12;PT1H;kWh;2022-09-15T23:00:00Z;0,66;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T00:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T01:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T02:00:00Z;0,49;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T03:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T04:00:00Z;0,76;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T05:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T06:00:00Z;0,58;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T07:00:00Z;0,59;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T08:00:00Z;0,59;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T09:00:00Z;0,91;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T10:00:00Z;0,88;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T11:00:00Z;0,62;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T12:00:00Z;0,31;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T13:00:00Z;0,89;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T14:00:00Z;1,79;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T15:00:00Z;0,83;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T16:00:00Z;1,36;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T17:00:00Z;0,79;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T18:00:00Z;0,8;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T19:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T20:00:00Z;1,12;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T21:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T22:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-16T23:00:00Z;0,65;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T00:00:00Z;0,65;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T01:00:00Z;0,56;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T02:00:00Z;0,62;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T03:00:00Z;0,66;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T04:00:00Z;0,66;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T05:00:00Z;0,48;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T06:00:00Z;0,93;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T07:00:00Z;1,86;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T08:00:00Z;1,79;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T09:00:00Z;2,15;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T10:00:00Z;3,37;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T11:00:00Z;0,75;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T12:00:00Z;0,87;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T13:00:00Z;1,83;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T14:00:00Z;0,75;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T15:00:00Z;0,71;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T16:00:00Z;0,88;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T17:00:00Z;1,13;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T18:00:00Z;0,76;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T19:00:00Z;1,17;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T20:00:00Z;1,55;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T21:00:00Z;0,98;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T22:00:00Z;0,65;OK
0;8,71687E+12;PT1H;kWh;2022-09-17T23:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T00:00:00Z;0,65;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T01:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T02:00:00Z;0,71;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T03:00:00Z;0,7;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T04:00:00Z;0,69;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T05:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T06:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T07:00:00Z;1,01;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T08:00:00Z;0,49;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T09:00:00Z;1,52;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T10:00:00Z;1,21;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T11:00:00Z;2,04;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T12:00:00Z;1,03;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T13:00:00Z;0,61;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T14:00:00Z;0,65;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T15:00:00Z;1;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T16:00:00Z;1,85;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T17:00:00Z;1,47;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T18:00:00Z;1,01;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T19:00:00Z;0,98;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T20:00:00Z;0,92;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T21:00:00Z;0,72;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T22:00:00Z;0,62;OK
0;8,71687E+12;PT1H;kWh;2022-09-18T23:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T00:00:00Z;0,64;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T01:00:00Z;0,99;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T02:00:00Z;0,68;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T03:00:00Z;0,67;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T04:00:00Z;1,17;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T05:00:00Z;0,87;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T06:00:00Z;0,71;OK
0;8,71687E+12;PT1H;kWh;2022-09-19T07:00:00Z;1,09;OK
